"id","date","amount"
2974,2012-02-13,105.16
2974,2012-09-24,167.6
2974,2012-12-15,85.4
2974,2012-12-22,119.91
2974,2013-02-28,185.39
2974,2013-03-07,165.19
2974,2013-04-18,99.72
2974,2014-01-15,179.09
2974,2014-02-05,162.1
2975,2012-05-05,55.45
2976,2014-04-01,69.01
2976,2015-03-30,18.13
2976,2015-12-24,75.79
2976,2016-05-24,28.18
2976,2016-06-06,48.2
2976,2017-12-04,79.11
2977,2012-12-07,67.94
2978,2012-06-27,50.67
2978,2012-09-23,82
2978,2013-09-17,25.03
2979,2012-07-11,127.01
2979,2012-08-16,85.87
2979,2013-12-23,37.78
2979,2014-08-20,47.96
2979,2014-12-13,105.75
2979,2015-01-02,120.78
2979,2015-04-28,86.74
2979,2015-05-02,117.31
2979,2016-07-26,129.78
2979,2016-09-09,116.4
2979,2016-11-10,112.32
2980,2012-07-09,72.27
2981,2012-02-19,65.88
2981,2012-03-23,144.14
2981,2013-07-04,64.41
2981,2013-07-10,135.31
2981,2013-09-10,106.8
2981,2014-01-19,171.17
2981,2014-04-20,139.64
2981,2014-11-23,98.01
2981,2014-11-28,207.05
2981,2015-02-04,142.88
2981,2015-10-02,153.23
2981,2015-10-16,75.13
2981,2015-11-03,156.64
2981,2016-02-23,99.31
2981,2016-10-14,153.9
2981,2016-11-26,196.07
2981,2017-02-16,104.86
2981,2017-05-28,165.27
2981,2017-10-14,158.84
2981,2017-12-04,216.55
2981,2018-08-27,102.28
2982,2012-03-19,48.9
2982,2013-02-02,21.33
2982,2013-08-07,86.59
2982,2013-09-22,134.86
2982,2014-05-17,18.75
2982,2014-12-12,44.64
2982,2015-01-08,100.09
2982,2015-01-24,72
2982,2015-04-05,30.46
2982,2016-01-10,77.32
2982,2018-07-04,43.83
2982,2018-10-15,130.98
2983,2012-01-16,172.89
2983,2012-05-21,154
2983,2012-08-09,184.2
2983,2012-08-30,112.21
2983,2013-02-15,101.54
2983,2013-03-09,185.8
2983,2013-04-06,87.23
2983,2013-05-28,160.73
2983,2014-02-13,180.59
2983,2014-02-17,261.38
2983,2014-05-02,160.3
2983,2014-08-23,19.95
2983,2014-10-31,88.28
2983,2014-11-21,204.8
2983,2015-03-12,68.14
2983,2015-05-14,200
2983,2015-08-19,56.46
2983,2015-12-07,172.07
2983,2016-08-06,192.51
2983,2016-09-29,76.14
2983,2017-09-16,107.89
2983,2018-03-11,125.92
2983,2018-06-12,246.56
2984,2012-01-13,10
2984,2012-02-22,64.42
2984,2012-03-26,50.01
2984,2013-01-09,47.42
2984,2013-02-18,52.48
2984,2013-07-10,93.48
2985,2013-02-23,88.8
2986,2016-06-15,57.01
2986,2018-07-26,32.04
2986,2018-11-27,35.52
2987,2013-11-29,166.69
2988,2012-06-30,89.59
2988,2012-08-03,91.5
2988,2014-09-26,81.27
2988,2015-05-04,30.19
2988,2015-05-21,49.04
2988,2015-06-17,90.18
2988,2016-03-14,76.52
2988,2017-03-13,97.61
2988,2017-11-06,122.3
2988,2018-05-04,19.5
2988,2018-05-24,75.05
2988,2018-10-06,50.5
2989,2012-10-06,61.07
2989,2012-10-12,81.51
2989,2013-09-28,135.78
2989,2013-11-15,49.76
2989,2014-02-05,88.21
2989,2014-03-19,62.48
2989,2014-05-13,113.99
2989,2015-04-15,55.76
2989,2015-09-18,58.19
2989,2016-01-24,13.14
2990,2012-02-21,63.95
2990,2012-10-29,10
2990,2018-08-03,46.6
2991,2013-01-18,37.41
2991,2014-02-23,25.96
2991,2014-04-16,44.86
2991,2015-02-04,10
2991,2015-06-11,60.05
2992,2012-05-08,50.75
2992,2012-09-21,48.71
2993,2012-06-10,10.13
2993,2014-01-29,49.44
2993,2015-02-15,89.39
2993,2015-07-12,39.11
2994,2012-01-05,130.97
2994,2012-03-23,193.46
2994,2012-08-09,170.43
2994,2012-08-24,157.26
2994,2012-09-01,139.59
2994,2012-09-27,101.55
2994,2013-04-08,104.57
2994,2013-05-15,163.73
2994,2013-06-28,66.08
2994,2013-07-16,146.24
2994,2013-07-24,176.62
2994,2013-08-18,97.91
2994,2013-09-17,63.12
2994,2013-09-20,151.65
2994,2013-10-14,27.41
2994,2013-10-25,145.3
2994,2014-12-24,169.95
2994,2015-01-10,37.31
2995,2013-08-30,97.55
2995,2013-12-17,35.1
2995,2014-03-21,106.5
2996,2012-02-20,84.37
2996,2012-07-22,82.36
2996,2012-08-22,118.24
2996,2013-04-21,98.11
2996,2013-11-19,48.02
2996,2014-01-24,115.84
2996,2015-07-07,73.53
2996,2015-07-15,46.93
2996,2016-01-01,61.91
2996,2016-06-12,62.91
2997,2012-04-29,46.16
2997,2012-09-21,47.84
2997,2015-04-05,76.82
2998,2012-12-31,50.28
2998,2013-01-01,77.18
2998,2013-05-05,51.24
2998,2013-09-25,110.45
2998,2013-11-22,16.26
2998,2014-01-28,137.42
2999,2012-03-20,58.01
2999,2012-08-28,34.52
3000,2012-04-13,15.5
3000,2012-12-09,47.14
3001,2012-01-16,32.7
3001,2013-05-07,92.81
3001,2013-07-09,85.08
3001,2014-04-24,54.41
3002,2012-07-08,27.42
3002,2013-09-20,25.99
3003,2012-06-12,91.74
3003,2012-07-18,57.52
3003,2013-05-04,82.83
3003,2013-07-24,55.07
3003,2013-11-18,66.39
3003,2013-12-20,65.13
3003,2014-03-11,118.01
3003,2015-03-28,73.66
3003,2015-08-19,69.64
3003,2016-11-08,134.25
3003,2017-03-04,92.16
3004,2012-01-09,189.19
3004,2012-01-13,53.52
3004,2012-03-08,191.49
3004,2012-07-17,71.8
3004,2012-08-18,94.56
3004,2013-03-06,105.29
3004,2013-08-14,87.32
3005,2012-02-29,44.87
3005,2013-06-25,75
3006,2012-08-12,104.55
3006,2012-08-27,129.15
3006,2012-10-26,174.32
3006,2013-04-08,129.04
3006,2013-06-18,98.31
3006,2013-09-03,108.94
3006,2014-03-12,139.44
3006,2014-03-16,154.12
3007,2012-01-07,62.34
3007,2014-03-06,50.41
3007,2014-04-07,51.26
3007,2015-05-01,22.17
3007,2015-05-09,68.46
3007,2015-11-02,43.9
3008,2012-01-06,63.44
3008,2012-01-26,52.57
3008,2012-03-19,130.59
3008,2012-07-20,66.54
3008,2014-04-23,29.6
3008,2014-05-04,30.56
3008,2014-06-17,80.95
3008,2014-12-05,118.98
3008,2014-12-08,73.41
3009,2012-03-14,118.31
3009,2013-05-15,106.79
3010,2012-05-19,33.81
3010,2012-08-27,68.05
3011,2012-04-30,136.57
3011,2013-11-01,86.03
3011,2014-03-26,140.68
3011,2014-09-04,96
3012,2012-12-25,47.33
3012,2014-03-01,66.27
3013,2012-09-04,27.72
3013,2012-09-08,73.88
3014,2013-01-18,37.73
3014,2013-12-26,92.46
3014,2015-02-26,33.11
3015,2012-03-29,115.52
3015,2012-07-20,26.04
3015,2013-02-14,161.28
3015,2013-04-26,147.16
3015,2013-05-27,67.12
3015,2013-10-27,227.23
3015,2013-10-29,107.85
3015,2014-01-24,94.59
3015,2014-02-14,71.7
3015,2014-11-12,140.91
3015,2014-11-17,140.61
3015,2015-02-19,153.01
3015,2016-01-12,110.15
3015,2016-05-03,77.99
3015,2016-07-27,95.04
3015,2016-07-28,121.05
3015,2016-08-03,10
3015,2016-10-25,160.84
3015,2017-09-19,126.81
3015,2017-12-02,266.38
3015,2017-12-18,238.43
3015,2018-06-08,175.1
3015,2018-07-01,142.06
3016,2012-04-03,108.51
3016,2012-05-09,76.6
3016,2013-11-30,64.47
3016,2014-03-16,70.88
3016,2014-04-20,139.8
3016,2015-07-17,98.47
3016,2016-05-02,75.53
3016,2016-05-19,34.73
3016,2016-06-02,91.49
3016,2017-02-24,89.19
3016,2017-03-27,143.46
3016,2017-04-29,88.55
3016,2017-05-31,52.78
3016,2017-12-23,45.2
3016,2018-10-26,59.72
3017,2013-05-13,83.05
3017,2013-11-21,49.46
3017,2014-06-01,80.38
3017,2014-07-17,17.28
3017,2015-01-22,113.08
3018,2012-04-03,125.08
3018,2012-05-01,155.69
3018,2012-09-14,228.03
3018,2012-11-04,211.46
3019,2012-01-13,90.46
3019,2012-02-22,29.67
3019,2013-05-22,16.21
3019,2013-08-22,65.81
3020,2012-11-02,111.92
3020,2015-11-02,34.59
3020,2016-12-26,63.92
3021,2014-07-25,69.35
3021,2015-06-27,29.96
3021,2015-09-26,83.56
3022,2012-05-29,93.87
3023,2012-03-25,108.93
3023,2012-11-10,67.37
3023,2013-04-23,24.22
3023,2014-06-10,105.57
3023,2014-09-27,42.41
3023,2015-01-27,39.66
3023,2016-05-23,134.2
3023,2017-01-29,67.96
3023,2017-05-01,119.63
3023,2017-08-13,103.39
3023,2018-03-12,72.02
3023,2018-08-28,39.29
3023,2018-11-26,139.62
3024,2013-03-08,81.03
3024,2013-11-15,25.04
3024,2014-01-03,28.7
3024,2014-06-20,10
3025,2012-01-21,26.74
3025,2013-02-01,80.33
3026,2012-01-08,93.16
3026,2012-07-12,149.18
3026,2012-12-04,66.86
3026,2013-02-17,155.66
3026,2013-10-14,89.43
3026,2013-12-27,207.1
3027,2013-12-23,77.08
3027,2014-02-02,42.04
3028,2012-02-26,121.13
3028,2012-03-19,97.43
3028,2012-10-16,118.46
3028,2012-11-30,239.95
3028,2013-03-05,85.46
3028,2013-04-30,222.29
3028,2014-03-05,194.07
3028,2014-07-01,84.26
3028,2014-07-13,73.38
3028,2014-09-21,121.06
3028,2014-10-16,153.24
3028,2014-11-01,194.49
3028,2014-11-23,246.53
3028,2015-03-09,143.5
3028,2015-05-09,184.43
3028,2015-07-17,104.96
3028,2015-08-16,99.49
3028,2015-08-30,43.81
3028,2016-08-17,121.14
3028,2016-08-22,96.61
3028,2017-04-23,98.94
3028,2018-01-19,108.73
3028,2018-03-11,74.14
3028,2018-03-20,65.12
3028,2018-07-24,185.88
3029,2012-02-01,89.9
3029,2012-03-06,196.06
3029,2012-05-03,51.56
3029,2012-06-23,183.4
3029,2012-07-29,100.42
3029,2013-01-21,49.7
3029,2013-02-03,138.52
3029,2013-04-10,114.1
3029,2013-08-03,116.84
3029,2013-12-16,264.9
3029,2014-03-24,155.37
3029,2014-09-07,47.42
3029,2014-12-09,182.81
3029,2015-02-07,123.67
3029,2015-08-26,104.39
3029,2015-12-30,132.77
3029,2016-03-06,170.23
3029,2016-03-16,168.96
3029,2016-09-27,79.56
3029,2016-10-15,92.57
3029,2016-12-09,135.9
3029,2017-08-28,130.7
3029,2017-10-12,197.13
3029,2017-12-09,224.3
3029,2018-01-15,176.68
3029,2018-04-26,165.65
3029,2018-06-24,129.13
3029,2018-07-01,10
3029,2018-07-16,92.01
3029,2018-09-16,135.53
3029,2018-12-06,252.78
3030,2014-09-04,83.54
3030,2014-12-02,77.31
3030,2017-02-26,19.32
3030,2017-07-25,10.68
3030,2018-05-28,15.13
3031,2013-01-28,114.71
3031,2013-11-15,137.14
3031,2015-06-28,138.46
3031,2015-07-07,138.22
3031,2016-01-19,77.96
3031,2016-01-25,116.22
3031,2016-02-19,82.37
3031,2016-09-29,112.36
3031,2016-10-07,44.16
3031,2017-07-03,119.52
3031,2017-12-12,185.86
3031,2018-01-11,121.83
3031,2018-07-16,192.26
3031,2018-08-28,134.06
3031,2018-09-19,108.25
3031,2018-12-03,361.57
3031,2018-12-07,125.97
3032,2016-10-05,30.13
3033,2012-12-23,144.79
3033,2013-07-14,101.37
3033,2013-07-22,99.23
3033,2013-08-18,113.13
3033,2013-10-24,100.18
3033,2014-02-13,180.36
3033,2014-03-01,126.7
3033,2014-12-31,282.06
3033,2015-06-04,180.67
3033,2015-12-11,140.45
3033,2016-06-24,63.36
3033,2016-10-24,81.47
3033,2016-11-12,195.13
3033,2017-06-28,79.88
3033,2017-06-30,135.35
3033,2017-11-18,139.97
3033,2017-11-25,218.48
3033,2018-02-01,167.27
3033,2018-04-30,136.15
3033,2018-07-01,120.64
3034,2012-01-31,32.62
3034,2013-07-04,46.41
3035,2012-08-07,78.62
3035,2012-09-04,106.21
3035,2012-10-07,52.85
3035,2012-12-15,166.14
3035,2013-08-24,42.58
3035,2014-07-19,135.2
3035,2015-02-21,77.25
3035,2015-03-17,127.14
3035,2018-05-28,97.42
3035,2018-11-29,105.22
3036,2012-12-31,112.29
3036,2013-01-11,61.12
3036,2013-06-06,90.46
3036,2013-07-31,72.35
3036,2013-10-31,79.22
3036,2014-03-22,84.43
3036,2014-07-21,71.06
3036,2015-06-05,49.35
3036,2015-11-10,75.34
3036,2016-06-26,102.18
3036,2016-07-15,83
3036,2016-11-24,22.24
3036,2016-12-31,79.76
3036,2017-01-15,39.63
3036,2017-04-10,99.45
3036,2018-03-10,66.39
3036,2018-05-16,136.94
3037,2012-10-17,19.02
3037,2013-10-11,21.71
3038,2013-01-10,28.6
3038,2013-08-02,76.67
3039,2013-01-08,45.24
3039,2013-07-26,18.02
3039,2016-01-28,31.74
3040,2017-05-27,77.85
3040,2018-10-29,124.18
3041,2012-12-03,99.36
3041,2013-03-28,56.12
3041,2013-10-24,34.33
3041,2014-11-29,41.43
3041,2015-08-31,120.85
3041,2015-10-11,72.66
3042,2012-02-02,48.61
3043,2012-08-06,86.59
3043,2012-10-07,49.6
3043,2012-11-21,187.78
3043,2013-05-29,67.75
3043,2014-03-27,25.88
3043,2014-06-18,94.75
3043,2014-08-13,69.64
3043,2015-07-20,87.52
3043,2016-01-09,125.88
3043,2016-05-07,41.21
3043,2016-09-21,83.19
3043,2017-01-21,91.86
3043,2017-11-03,48
3043,2018-04-25,29.32
3043,2018-08-02,56.58
3043,2018-09-12,32.78
3044,2012-06-16,237.68
3044,2012-06-28,50.93
3044,2012-07-17,137.18
3044,2013-02-03,145.98
3044,2013-03-16,113.76
3044,2013-03-26,140.5
3044,2013-04-26,108.27
3044,2013-06-02,84.8
3044,2013-10-02,202.85
3044,2014-01-12,87.14
3044,2014-06-29,231.61
3044,2014-08-25,181.33
3045,2012-10-23,70.29
3046,2012-03-22,108.83
3046,2012-04-21,166.11
3046,2012-06-11,118.05
3046,2013-08-26,204.82
3047,2014-03-04,43.46
3047,2014-05-25,10
3047,2014-06-29,10
3047,2015-02-09,54.21
3047,2015-10-09,59.55
3047,2015-10-27,100.9
3047,2017-03-17,101.23
3047,2017-10-10,93.88
3047,2018-07-28,32.6
3048,2012-10-05,21.46
3049,2013-06-18,29.18
3049,2014-10-05,62.53
3049,2015-01-14,69.2
3049,2015-07-21,37.62
3049,2015-08-05,83.48
3049,2016-03-13,78.85
3049,2016-08-08,72.73
3049,2017-10-18,50.14
3050,2012-01-03,61.68
3051,2012-01-15,81.19
3051,2012-01-31,146.46
3051,2012-03-16,194.44
3051,2012-04-09,129.44
3051,2012-07-12,161.93
3051,2013-05-03,129.53
3051,2013-07-13,43.67
3051,2013-07-26,116.84
3051,2013-08-12,123.97
3051,2013-10-04,103.88
3051,2013-11-03,129.06
3051,2013-11-10,190.14
3051,2013-11-12,155.73
3051,2014-01-10,64.37
3051,2014-02-13,216.48
3051,2014-06-18,114.07
3051,2014-09-11,161.67
3051,2014-12-24,108.84
3052,2012-06-24,10
3052,2013-05-02,12.66
3052,2013-06-03,10
3052,2013-08-08,59.1
3052,2014-06-19,10
3052,2014-07-20,28.67
3053,2012-11-14,137.19
3053,2013-01-25,36.67
3054,2012-02-08,83.61
3054,2012-07-27,167.89
3054,2012-10-25,174.64
3054,2013-05-19,160.45
3054,2013-05-21,111.98
3054,2013-05-22,156.46
3054,2013-07-08,62.61
3054,2013-09-20,130.65
3054,2013-10-24,22.06
3055,2012-01-14,82.8
3055,2012-10-14,74.3
3055,2012-12-14,85.66
3055,2013-04-20,86.65
3055,2013-09-01,74.6
3055,2014-07-16,129.69
3055,2015-02-19,71.89
3056,2012-09-05,34.82
3056,2013-02-05,101.94
3056,2013-02-08,85.07
3056,2014-04-03,80.04
3056,2014-05-24,103.23
3056,2014-07-26,64.86
3056,2015-06-26,51.8
3056,2015-07-01,105.34
3056,2015-09-05,79.72
3056,2017-01-30,25.99
3056,2017-04-20,10
3056,2018-03-12,51.43
3056,2018-03-15,149.86
3056,2018-03-24,83
3056,2018-08-25,92.92
3056,2018-12-31,64.54
3057,2013-08-18,10
3058,2012-01-15,51.91
3058,2012-04-10,34.98
3058,2013-09-16,41.32
3058,2014-05-19,53
3058,2014-09-22,70.93
3058,2014-09-30,106.79
3058,2015-11-25,49.24
3059,2012-10-21,76.36
3060,2012-03-10,10
3060,2012-03-23,100.84
3060,2013-02-19,117.18
3060,2014-09-12,108.17
3060,2014-11-03,13
3060,2016-05-16,125.32
3061,2012-01-30,96.39
3061,2012-05-22,110.68
3061,2012-09-29,43.53
3061,2012-12-27,145.73
3061,2013-02-18,102.62
3061,2013-02-22,186.34
3062,2012-12-13,100.57
3062,2012-12-16,164.78
3062,2012-12-30,169.95
3062,2013-03-22,59.18
3062,2014-09-21,23.05
3062,2014-11-11,127
3062,2015-07-14,79.38
3062,2015-09-01,62.19
3062,2015-10-25,136.02
3062,2015-11-17,91.29
3062,2017-11-07,48.61
3062,2018-02-21,79.21
3062,2018-12-16,64.23
3063,2012-05-17,63.49
3063,2013-07-01,95.62
3063,2014-06-15,10
3063,2014-07-01,126.8
3063,2014-12-26,78.08
3063,2015-10-20,92.13
3063,2016-12-26,159.18
3063,2017-08-04,79.53
3063,2017-12-30,57.66
3064,2012-04-06,95.33
3064,2012-05-25,141.27
3064,2013-07-20,90.53
3064,2013-09-06,124.55
3064,2015-08-04,18.18
3064,2015-08-16,39.67
3064,2015-09-25,10
3064,2016-02-27,78.98
3065,2012-09-14,10
3065,2014-12-06,70.02
3065,2016-05-04,47.1
3065,2018-11-05,107.78
3066,2013-01-13,124.52
3066,2013-03-16,108.91
3066,2013-03-29,143.2
3066,2013-06-07,203.72
3066,2014-04-03,38.94
3066,2014-08-15,201.7
3066,2014-10-18,147.41
3066,2014-11-15,159.5
3066,2015-02-02,170.11
3067,2012-11-21,95.97
3067,2013-03-12,96.38
3067,2013-08-30,56.01
3067,2013-10-01,63.34
3067,2013-10-10,60.11
3067,2013-12-12,80.17
3067,2014-03-31,63.65
3067,2014-05-27,59.71
3067,2014-10-16,94.68
3067,2017-02-21,77.15
3067,2017-11-07,136.72
3067,2018-02-22,59.61
3067,2018-10-28,91.07
3067,2018-11-05,108.64
3068,2012-01-06,186.27
3068,2012-04-01,64.78
3068,2012-07-04,50.93
3068,2012-10-09,77.01
3068,2012-11-12,342.76
3068,2013-03-27,167.68
3068,2013-07-28,115.05
3068,2013-09-02,141.6
3068,2014-03-01,87.88
3068,2014-03-23,151.06
3068,2014-04-22,91.76
3068,2014-12-10,168.74
3068,2015-04-28,204.23
3068,2015-05-02,143.53
3068,2015-06-19,192.81
3068,2015-07-02,44.58
3068,2015-07-30,150.91
3068,2016-03-14,101.77
3068,2016-11-05,210.57
3068,2017-04-27,210.79
3068,2017-11-04,106.02
3068,2018-03-26,116.47
3068,2018-09-17,143.06
3069,2012-10-31,17.3
3069,2013-06-01,92.3
3069,2013-11-10,38.51
3069,2014-06-25,96.08
3070,2014-07-17,64.66
3070,2014-09-27,44.06
3070,2015-01-16,62.84
3070,2016-02-02,118.81
3070,2017-03-23,119.36
3070,2018-04-07,74.19
3071,2012-08-04,101.86
3072,2012-03-03,128.33
3072,2012-05-05,180.75
3072,2012-06-04,92.51
3072,2012-06-17,135.92
3072,2012-08-24,41.29
3072,2012-08-27,131.92
3072,2012-10-01,37.86
3072,2012-12-16,123.23
3072,2013-04-18,110.5
3072,2013-07-16,112.65
3072,2014-02-03,159.77
3072,2014-09-23,93
3072,2014-10-31,93.31
3072,2014-11-21,135.24
3072,2015-05-01,60.77
3072,2015-12-04,173.65
3072,2016-04-24,155.94
3072,2017-01-16,172.39
3072,2017-05-09,77.5
3072,2017-05-21,24.48
3072,2017-06-13,137.67
3072,2017-12-22,88.91
3073,2012-02-12,61.21
3073,2012-04-17,50.4
3074,2013-08-02,55.06
3074,2013-12-10,58.6
3075,2012-12-09,115
3075,2012-12-11,112.55
3075,2013-11-27,28.91
3075,2013-12-12,113.57
3076,2012-05-19,52.07
3076,2013-03-14,89.54
3076,2014-09-01,61.19
3077,2012-03-27,70.05
3077,2012-12-11,73.11
3077,2013-06-15,49.02
3077,2013-06-26,139.56
3078,2013-06-26,62.17
3078,2013-08-09,111.25
3078,2015-02-08,69.46
3078,2015-03-06,26.31
3079,2012-11-21,119.33
3079,2013-04-15,29.74
3079,2013-05-12,84.32
3079,2013-06-02,101.26
3080,2012-04-28,94
3081,2012-04-18,102.94
3081,2012-06-25,40.67
3081,2012-11-13,42.81
3081,2013-06-04,141.12
3081,2013-06-14,67.16
3081,2013-09-27,120.95
3082,2014-05-11,83.66
3082,2017-12-07,54.81
3082,2017-12-14,55.74
3083,2012-04-21,120.45
3083,2012-06-02,145.68
3083,2012-07-21,82.49
3083,2013-04-11,72.28
3083,2013-05-29,178.75
3083,2013-12-22,186.9
3084,2012-03-29,75.61
3084,2013-07-13,103.41
3084,2013-12-17,128.48
3084,2014-07-04,64.37
3084,2015-07-22,71.42
3084,2015-08-17,10
3084,2015-12-01,107.94
3084,2016-01-12,99.97
3084,2016-05-17,132.14
3085,2012-06-25,160.03
3085,2012-07-23,78.09
3085,2012-08-17,86.6
3085,2012-09-09,90.64
3085,2013-03-16,44.4
3085,2014-07-28,118.97
3085,2014-10-13,120.93
3085,2014-11-22,159.78
3085,2015-03-04,67.97
3085,2015-04-02,55.25
3085,2015-07-16,69.59
3085,2016-03-12,85.19
3085,2016-06-24,99.89
3085,2016-10-30,86.34
3086,2016-04-16,79.95
3087,2013-09-20,57.82
3087,2014-03-21,74.89
3087,2014-10-13,47.38
3087,2015-02-22,17.79
3087,2015-04-12,101.04
3087,2015-06-05,89.81
3087,2015-09-07,49.8
3087,2015-12-01,203.49
3087,2015-12-08,73.93
3087,2015-12-28,87.87
3087,2017-03-14,60.77
3087,2017-05-09,64.48
3088,2012-12-17,23.01
3088,2017-06-14,35.48
3088,2017-08-30,47.17
3088,2018-06-15,32.79
3088,2018-08-22,36.11
3089,2015-11-18,97.72
3090,2012-02-24,99.45
3090,2012-04-24,143.78
3090,2012-04-26,72.6
3090,2012-06-27,104.98
3090,2013-05-13,70.68
3090,2013-05-28,119.05
3090,2013-07-29,68.88
3090,2014-02-18,189.64
3091,2012-03-29,117.1
3092,2012-03-23,87.35
3092,2012-07-11,236.44
3092,2012-08-08,116.94
3092,2012-09-26,72.95
3092,2013-04-07,128.77
3092,2013-04-15,98.54
3092,2013-08-13,107.47
3092,2013-10-07,142.59
3092,2014-01-17,117.51
3092,2014-02-01,84.39
3092,2014-04-16,53.32
3092,2014-10-23,94.92
3092,2014-11-14,124.15
3092,2014-11-23,115.39
3092,2014-12-13,227.37
3092,2015-07-06,200.74
3092,2015-09-21,96.79
3092,2015-11-17,31.58
3092,2016-06-02,119.65
3092,2016-08-18,140.25
3092,2016-09-06,132.64
3092,2016-10-29,122.39
3092,2016-11-28,132.48
3092,2017-07-17,76.98
3092,2017-11-16,154.44
3092,2018-05-14,103.65
3092,2018-05-18,108.37
3092,2018-05-31,89.87
3092,2018-08-24,147.43
3092,2018-10-29,78.92
3093,2012-06-17,89.72
3093,2013-09-29,10
3093,2014-06-20,53.61
3094,2012-06-12,40.24
3094,2012-07-26,63.96
3095,2013-06-02,45.24
3095,2014-02-20,31.11
3095,2014-03-13,61.8
3095,2016-06-15,15.29
3095,2016-06-25,28.25
3096,2013-11-25,70.45
3096,2015-04-10,24.9
3097,2012-03-14,126.94
3097,2012-06-22,112.92
3097,2012-06-29,212.22
3097,2012-08-06,155.7
3097,2013-01-26,96.61
3098,2012-02-07,193.41
3098,2012-08-19,20.1
3098,2013-08-16,134.49
3098,2013-12-17,157.7
3098,2014-04-01,128.68
3098,2014-05-26,193.8
3098,2015-11-14,47.55
3098,2015-12-20,134.89
3098,2016-03-10,107.4
3098,2016-09-23,144.66
3098,2016-10-31,59.13
3098,2016-12-21,78.06
3098,2016-12-22,79.47
3098,2017-02-02,75.61
3098,2017-06-21,176.96
3098,2017-06-28,121.01
3098,2017-07-25,83.59
3098,2017-08-09,120.57
3098,2017-08-24,60.99
3098,2017-09-10,125.49
3098,2017-09-27,203.51
3098,2017-11-08,311.04
3098,2018-01-01,74.93
3098,2018-02-02,186.01
3098,2018-02-22,102.5
3098,2018-04-26,134.26
3098,2018-09-28,94.56
3099,2012-09-18,61.32
3099,2012-10-07,16.11
3099,2014-03-13,10
3099,2014-05-19,46.75
3100,2012-11-14,56.63
3101,2012-11-08,99.55
3102,2012-01-17,70.51
3102,2012-02-27,49.82
3103,2012-07-12,15.55
3103,2012-11-04,164.98
3103,2012-11-09,155.94
3103,2013-02-12,66.99
3103,2013-02-28,65.38
3103,2013-05-28,12.24
3104,2012-01-14,95.63
3104,2012-02-10,89.85
3104,2012-02-15,202.3
3104,2012-04-23,112.84
3104,2012-10-15,99.1
3104,2012-10-16,164.8
3104,2013-01-21,67.38
3105,2012-09-02,35.25
3105,2014-02-07,63.76
3105,2014-05-08,48.12
3105,2015-05-15,70.35
3105,2015-11-01,13
3105,2016-11-15,64.51
3105,2017-05-27,10
3106,2013-04-06,126.59
3106,2013-09-29,97.02
3106,2014-03-15,101.96
3107,2012-01-11,170.78
3107,2012-02-27,132.59
3108,2013-06-04,11.1
3109,2012-05-04,146.01
3110,2012-05-23,78.31
3110,2013-01-23,89.94
3110,2013-01-25,116.56
3110,2013-02-18,61.14
3110,2013-07-02,85.08
3110,2014-08-31,31.62
3110,2014-12-19,172.17
3110,2015-05-22,68.02
3110,2015-07-25,19.83
3110,2015-11-07,153.45
3110,2016-08-22,79.13
3111,2012-01-15,76.17
3111,2012-02-06,42.61
3111,2012-12-28,36.62
3112,2012-02-01,99.5
3112,2012-05-26,121.05
3112,2013-01-22,86.05
3112,2013-11-03,94.86
3112,2014-03-26,77.17
3112,2015-02-16,96.34
3112,2015-03-12,56.44
3112,2015-04-24,135.77
3112,2015-07-05,87.02
3112,2016-05-08,54.81
3112,2016-05-19,57.1
3112,2016-12-06,58.58
3112,2017-11-06,130.12
3112,2018-07-05,112.73
3112,2018-07-29,76.31
3113,2012-06-26,73.48
3113,2013-06-25,96.9
3113,2013-09-16,62.83
3114,2012-02-24,57.93
3114,2012-10-19,58.32
3114,2013-02-16,42.34
3115,2012-03-17,83.03
3115,2012-08-23,36.69
3115,2012-09-18,84.32
3116,2012-07-08,53.95
3116,2013-03-31,116.42
3116,2013-04-13,164.26
3116,2013-04-28,94.99
3116,2013-08-13,106.66
3116,2014-01-18,161.44
3116,2015-01-12,178.35
3116,2015-02-05,161.6
3116,2015-10-29,100.34
3116,2015-12-30,194.73
3116,2016-06-02,151.9
3116,2016-06-14,120.03
3116,2016-06-19,102.61
3116,2016-09-10,76.65
3117,2012-03-16,10
3117,2012-09-30,85.9
3117,2013-08-09,33.63
3118,2012-02-14,99.89
3118,2012-03-31,56.85
3118,2012-06-21,77.18
3119,2012-02-21,171.01
3119,2012-04-13,92.93
3119,2012-09-21,195.84
3119,2013-01-31,190.59
3119,2013-03-28,138.4
3119,2014-02-18,124.17
3119,2014-03-17,193.54
3119,2014-09-09,17.98
3119,2015-04-21,120.67
3119,2015-08-03,134.14
3119,2016-06-02,67.02
3119,2016-08-04,154.34
3120,2012-01-12,60.26
3120,2012-01-21,51.63
3120,2012-02-02,152.34
3120,2012-02-12,99
3120,2012-05-09,68.03
3120,2012-08-27,96.02
3120,2013-01-19,131.6
3120,2013-02-16,176.14
3120,2013-09-25,131.43
3120,2013-10-06,80.99
3120,2013-10-13,233.14
3120,2014-03-02,170.96
3120,2014-07-09,173.2
3120,2014-09-02,123.72
3120,2014-12-17,210.3
3120,2014-12-23,205.32
3120,2014-12-31,176.76
3120,2015-01-01,138.6
3120,2015-07-23,121.56
