"donor_id","age","gender","country","region","segment","birth_year","age_at_observation","recency_days_12m","frequency_12m","monetary_total_12m","monetary_mean_12m","monetary_max_12m","monetary_min_12m","recency_days_24m","frequency_24m","monetary_total_24m","monetary_mean_24m","monetary_max_24m","monetary_min_24m","amount_trend","count_trend","amount_growth","lifetime_donations","lifetime_amount","days_since_first","days_since_last","donor_age_days","avg_days_between","is_new_donor","target_donated","target_amount"
1481,65,"M","USA","Central","Gold",1953,64,318,1,78.13,78.13,78.13,78.13,318,7,751.08,107.297142857143,203.58,56.39,0,0,-0.951296724704736,15,1808.77,1433,318,1433,102.357142857143,0,0,0
1482,64,"M","USA","South","Bronze",1954,63,341,1,73.47,73.47,73.47,73.47,341,1,73.47,73.47,73.47,73.47,0,0,-0.948367109848974,4,221.01,1488,341,1488,496,0,0,0
1483,66,"F","USA","East","Gold",1952,65,176,3,394.43,131.476666666667,271.12,56.22,176,10,1275.08,127.508,271.12,53.64,0,0,-0.989960595336697,19,2356.84,1730,176,1730,96.1111111111111,0,0,0
1490,36,"M","UK","East","Bronze",1982,35,287,1,40.49,40.49,40.49,40.49,287,1,40.49,40.49,40.49,40.49,0,0,-0.910092155540571,3,118.16,1529,287,1529,764.5,0,0,0
1495,44,"M","UK","West","Gold",1974,43,129,2,203.04,101.52,132.56,70.48,129,5,606.28,121.256,158.81,70.48,0,0,-0.980680061823802,19,2258.12,1939,129,1939,107.722222222222,0,1,45.62
1498,64,"M","USA","East","Silver",1954,63,365,0,0,0,0,0,367,2,179.26,89.63,154.78,24.48,0,0,0,7,517.62,1786,367,1786,297.666666666667,0,0,0
1501,60,"M","UK","West","Silver",1958,59,202,3,261.23,87.0766666666667,112.48,72.78,202,3,261.23,87.0766666666667,112.48,72.78,0,0,-0.984918749764355,10,775.85,1903,202,1903,211.444444444444,0,1,150.74
1503,59,"M","USA","Central","Silver",1959,58,365,0,0,0,0,0,482,2,118.88,59.44,61.99,56.89,0,0,0,8,660.26,1771,482,1771,253,0,0,0
1506,58,"F","USA","Central","Bronze",1960,57,281,2,116.74,58.37,68.46,48.28,281,3,175.47,58.49,68.46,48.28,0,0,-0.966870962398542,5,234.58,1534,281,1534,383.5,0,0,0
1507,51,"M","Canada","South","Silver",1967,50,242,2,223.62,111.81,165.21,58.41,242,3,339.31,113.103333333333,165.21,58.41,0,0,-0.982426851770495,9,848.54,1909,242,1909,238.625,0,0,0
1556,93,"F","UK","East","Silver",1925,92,261,1,14.46,14.46,14.46,14.46,261,2,104.73,52.365,90.27,14.46,0,0,-0.783315276273023,4,302.25,896,261,896,298.666666666667,0,1,139.17
1557,70,"F","USA","Central","Gold",1948,69,142,4,295.07,73.7675,126.48,10,142,6,486.98,81.1633333333333,126.48,10,0,0,-0.986625204801551,17,1933.17,1902,142,1902,118.875,0,0,0
1562,52,"M","USA","North","Gold",1966,51,365,0,0,0,0,0,385,6,781.79,130.298333333333,172,66.38,0,0,0,18,2056.79,1932,385,1932,113.647058823529,0,0,0
1575,73,"F","UK","North","Gold",1945,72,144,3,361.59,120.53,138.87,95.53,144,5,687.35,137.47,176.65,95.53,0,0,-0.989058781695342,18,2164.83,1942,144,1942,114.235294117647,0,1,114.62
1576,61,"F","USA","Central","Gold",1957,60,352,1,110.88,110.88,110.88,110.88,352,4,360.5,90.125,115.15,36.33,0,0,-0.965181058495822,10,1188.76,1792,352,1792,199.111111111111,0,0,0
1582,49,"F","France","West","Silver",1969,48,343,1,67.17,67.17,67.17,67.17,343,2,153.72,76.86,86.55,67.17,0,0,-0.943796543487424,6,449.11,1462,343,1462,292.4,0,0,0
1584,46,"M","Germany","West","Silver",1972,45,365,0,0,0,0,0,408,3,161.57,53.8566666666667,75.5,34.1,0,0,0,12,1019.12,1907,408,1907,173.363636363636,0,0,0
1587,47,"M","Other","North","Bronze",1971,46,245,1,49.16,49.16,49.16,49.16,245,1,49.16,49.16,49.16,49.16,0,0,-0.924755455229496,4,253.85,1698,245,1698,566,0,0,0
1595,54,"F","USA","South","Silver",1964,53,365,0,0,0,0,0,434,4,295.43,73.8575,81.51,66.46,0,0,0,10,808.59,1859,434,1859,206.555555555556,0,0,0
1599,58,"M","USA","Central","Gold",1960,57,343,1,120.1,120.1,120.1,120.1,343,3,418.05,139.35,200.72,97.23,0,0,-0.967767929089444,18,2692.47,1914,343,1914,112.588235294118,0,0,0
1608,53,"M","UK","Central","Bronze",1965,52,151,2,103.95,51.975,67.66,36.29,151,2,103.95,51.975,67.66,36.29,0,0,-0.962945808244558,4,167.24,1679,151,1679,559.666666666667,0,0,0
1618,46,"F","UK","West","Gold",1972,45,239,4,513.81,128.4525,160.17,72.45,239,9,978.36,108.706666666667,191.96,54.69,0,0,-0.992275158842046,16,2209.96,1912,239,1912,127.466666666667,0,0,0
1619,92,"F","USA","South","Silver",1926,91,321,1,121.7,121.7,121.7,121.7,321,2,193.64,96.82,121.7,71.94,0,0,-0.968178202068417,4,277.97,1025,321,1025,341.666666666667,0,0,0
1622,73,"F","USA","Central","Bronze",1945,72,365,0,0,0,0,0,431,2,88.78,44.39,78.78,10,0,0,0,5,293.41,1755,431,1755,438.75,0,0,0
1624,71,"F","USA","East","Silver",1947,70,268,1,57.18,57.18,57.18,57.18,268,3,159.21,53.07,81.38,20.65,0,0,-0.93461915658712,5,236.69,1116,268,1116,279,0,1,80.81
1637,71,"M","USA","East","Bronze",1947,70,301,1,60.48,60.48,60.48,60.48,301,1,60.48,60.48,60.48,60.48,0,0,-0.937965260545906,4,269.5,1698,301,1698,566,0,0,0
1638,49,"F","USA","Central","Silver",1969,48,159,3,300.35,100.116666666667,119.77,76.67,159,4,444.33,111.0825,143.98,76.67,0,0,-0.986857236734023,15,1206.34,1860,159,1860,132.857142857143,0,0,0
1642,66,"F","UK","South","Gold",1952,65,212,2,295.81,147.905,153.02,142.79,212,8,1075.03,134.37875,184.59,94.12,0,0,-0.986658216870685,13,1668.41,1943,212,1943,161.916666666667,0,0,0
1643,50,"F","UK","Central","Silver",1968,49,159,3,191.26,63.7533333333333,128.44,16.43,159,6,419.42,69.9033333333333,128.44,16.43,0,0,-0.979514493495852,10,762.86,1747,159,1747,194.111111111111,0,0,0
1645,22,"M","UK","West","Silver",1996,21,136,2,189.58,94.79,108.35,81.23,136,2,189.58,94.79,108.35,81.23,0,0,-0.979336708337638,14,1103.14,1784,136,1784,137.230769230769,0,0,0
1647,70,"F","Canada","East","Silver",1948,69,160,3,298.24,99.4133333333333,162.01,58.92,160,4,365.4,91.35,162.01,58.92,0,0,-0.986765484383272,8,742.82,1506,160,1506,215.142857142857,0,1,90.64
1653,47,"F","UK","East","Gold",1971,46,132,1,26.05,26.05,26.05,26.05,132,5,322.73,64.546,125.53,10,0,0,-0.866888519134775,20,2245.22,1933,132,1933,101.736842105263,0,0,0
1661,48,"F","UK","South","Gold",1970,47,308,1,152.37,152.37,152.37,152.37,308,7,868.52,124.074285714286,152.46,87.23,0,0,-0.974419645712093,19,2116.56,1862,308,1862,103.444444444444,0,0,0
1674,65,"F","USA","West","Silver",1953,64,151,1,78.81,78.81,78.81,78.81,151,2,175.31,87.655,96.5,78.81,0,0,-0.951696654993358,7,557.98,1686,151,1686,281,0,0,0
1676,69,"F","USA","East","Bronze",1949,68,233,1,10.05,10.05,10.05,10.05,233,1,10.05,10.05,10.05,10.05,0,0,-0.715302491103203,2,58.01,903,233,903,903,0,0,0
1678,59,"M","Germany","East","Silver",1959,58,365,0,0,0,0,0,466,1,76.63,76.63,76.63,76.63,0,0,0,9,693.31,1924,466,1924,240.5,0,1,33.92
1685,67,"F","UK","East","Bronze",1951,66,182,1,62.79,62.79,62.79,62.79,182,1,62.79,62.79,62.79,62.79,0,0,-0.940110795029196,5,162.77,1630,182,1630,407.5,0,0,0
1690,30,"F","UK","Central","Silver",1988,29,353,1,35.09,35.09,35.09,35.09,353,4,166.24,41.56,73.14,25.84,0,0,-0.897672038884625,7,349.35,1059,353,1059,176.5,0,0,0
1700,76,"F","USA","East","Bronze",1942,75,365,0,0,0,0,0,402,2,121.69,60.845,65.99,55.7,0,0,0,2,121.69,429,402,429,429,0,0,0
1701,46,"F","Germany","East","Gold",1972,45,287,3,401.46,133.82,141.05,126.97,287,9,1031.15,114.572222222222,177.92,26.07,0,0,-0.990134661865535,22,2649.13,1936,287,1936,92.1904761904762,0,0,0
1712,51,"F","France","East","Gold",1967,50,137,3,455.61,151.87,181.84,122.29,137,7,940.53,134.361428571429,203.04,47.33,0,0,-0.991296969169513,17,2254.75,1616,137,1616,101,0,1,253.14
1713,53,"F","USA","South","Silver",1965,52,271,1,10,10,10,10,271,3,194.92,64.9733333333333,119.47,10,0,0,-0.714285714285714,7,512.21,1410,271,1410,235,0,1,59.25
1715,80,"F","USA","West","Bronze",1938,79,136,2,101.09,50.545,54.81,46.28,136,4,223.79,55.9475,81.65,41.05,0,0,-0.961937387001618,5,289.02,1128,136,1128,282,0,0,0
1721,87,"F","Germany","West","Gold",1931,86,289,1,135.34,135.34,135.34,135.34,289,3,384.07,128.023333333333,145.08,103.65,0,0,-0.971293239557916,11,1768.8,1874,289,1874,187.4,0,0,0
1729,40,"F","USA","North","Gold",1978,39,286,1,105.19,105.19,105.19,105.19,286,5,669.8,133.96,203.98,24.26,0,0,-0.963366608663797,12,1536.33,1907,286,1907,173.363636363636,0,0,0
1739,56,"F","Canada","West","Bronze",1962,55,287,1,60.83,60.83,60.83,60.83,287,2,114.5,57.25,60.83,53.67,0,0,-0.938300169674533,4,228.64,1688,287,1688,562.666666666667,0,0,0
1746,48,"F","France","West","Silver",1970,47,365,0,0,0,0,0,392,2,138.59,69.295,96.84,41.75,0,0,0,7,537.78,1811,392,1811,301.833333333333,0,0,0
1750,33,"F","USA","East","Bronze",1985,32,209,1,30.87,30.87,30.87,30.87,209,1,30.87,30.87,30.87,30.87,0,0,-0.885288213363923,3,102.08,1695,209,1695,847.5,0,0,0
1754,64,"F","USA","West","Silver",1954,63,230,1,69.93,69.93,69.93,69.93,230,3,183.83,61.2766666666667,69.93,54.42,0,0,-0.945894765318545,7,425.32,1413,230,1413,235.5,0,0,0
1761,65,"F","Other","East","Silver",1953,64,159,1,110.97,110.97,110.97,110.97,159,2,242.05,121.025,131.08,110.97,0,0,-0.965208315212664,5,403.25,1724,159,1724,431,0,0,0
1764,63,"F","USA","North","Silver",1955,62,247,3,316.66,105.553333333333,143.93,66.61,247,4,386.94,96.735,143.93,66.61,0,0,-0.987525728185617,9,715.48,1682,247,1682,210.25,0,0,0
1765,75,"F","USA","South","Silver",1943,74,365,0,0,0,0,0,476,1,64.7,64.7,64.7,64.7,0,0,0,6,397.46,1904,476,1904,380.8,0,0,0
1766,57,"M","USA","East","Bronze",1961,56,365,0,0,0,0,0,377,6,208.06,34.6766666666667,57.57,10,0,0,0,10,386.62,1704,377,1704,189.333333333333,0,0,0
1769,51,"M","Germany","North","Gold",1967,50,187,4,632.81,158.2025,191.78,125.63,187,6,812.34,135.39,191.78,41.55,0,0,-0.993718691603461,13,1699.66,1835,187,1835,152.916666666667,0,0,0
1776,56,"F","UK","South","Bronze",1962,55,147,2,156.88,78.44,88.5,68.38,147,3,198.27,66.09,88.5,41.39,0,0,-0.975136747886624,5,332.35,1803,147,1803,450.75,0,0,0
1790,39,"M","USA","East","Silver",1979,38,355,1,65.63,65.63,65.63,65.63,355,4,242.35,60.5875,115.39,13.12,0,0,-0.942553497055867,10,774.87,1938,355,1938,215.333333333333,0,0,0
1807,72,"M","USA","South","Gold",1946,71,354,1,125.38,125.38,125.38,125.38,354,3,593.03,197.676666666667,262.64,125.38,0,0,-0.969083320451384,14,2137.47,1867,354,1867,143.615384615385,0,0,0
1808,67,"M","UK","Central","Bronze",1951,66,284,2,116.38,58.19,70.37,46.01,284,4,164.27,41.0675,70.37,10,0,0,-0.966771889018109,4,164.27,656,284,656,218.666666666667,0,0,0
1825,31,"M","France","Central","Bronze",1987,30,264,1,21.4,21.4,21.4,21.4,264,1,21.4,21.4,21.4,21.4,0,0,-0.84251968503937,1,21.4,264,264,264,NA,1,0,0
1832,31,"F","USA","North","Silver",1987,30,193,1,69.75,69.75,69.75,69.75,193,3,204.03,68.01,98.7,35.58,0,0,-0.945762711864407,13,949.6,1936,193,1936,161.333333333333,0,0,0
1833,52,"M","UK","Central","Silver",1966,51,141,3,196.53,65.51,126.32,18.27,141,5,405.08,81.016,139.46,18.27,0,0,-0.980052859921209,8,673.7,1543,141,1543,220.428571428571,0,0,0
1852,43,"F","UK","South","Bronze",1975,42,365,0,0,0,0,0,470,1,41.29,41.29,41.29,41.29,0,0,0,1,41.29,470,470,470,NA,0,0,0
1853,40,"M","USA","West","Gold",1978,39,365,0,0,0,0,0,422,8,1059.85,132.48125,259.9,59.7,0,0,0,14,1907.83,1837,422,1837,141.307692307692,0,0,0
1857,64,"F","USA","South","Bronze",1954,63,235,1,82.49,82.49,82.49,82.49,235,2,125.23,62.615,82.49,42.74,0,0,-0.953751878829923,6,308.56,1794,235,1794,358.8,0,0,0
1861,50,"M","UK","Central","Gold",1968,49,155,1,305.4,305.4,305.4,305.4,155,5,772.61,154.522,305.4,54.25,0,0,-0.987071751777634,15,2198.06,1517,155,1517,108.357142857143,0,1,149.75
1870,51,"M","USA","West","Silver",1967,50,322,1,58.31,58.31,58.31,58.31,322,3,195.73,65.2433333333333,99.36,38.06,0,0,-0.935804846734072,13,903.38,1748,322,1748,145.666666666667,0,0,0
1871,95,"F","USA","Central","Bronze",1923,94,145,1,52.05,52.05,52.05,52.05,145,1,52.05,52.05,52.05,52.05,0,0,-0.928635147190009,3,114.19,1628,145,1628,814,0,0,0
1886,46,"F","Canada","South","Silver",1972,45,303,2,196.3,98.15,102.81,93.49,303,5,386.02,77.204,102.81,30.72,0,0,-0.980029955067399,12,775.24,1902,303,1902,172.909090909091,0,0,0
1890,94,"F","Other","East","Bronze",1924,93,200,2,102.75,51.375,75.63,27.12,200,3,207.71,69.2366666666667,104.96,27.12,0,0,-0.962529274004684,8,382.05,1774,200,1774,253.428571428571,0,0,0
1905,49,"M","UK","South","Silver",1969,48,186,2,124.67,62.335,92.19,32.48,186,6,360.81,60.135,92.19,19.18,0,0,-0.96891272246833,12,697.71,1887,186,1887,171.545454545455,0,0,0
1906,72,"M","USA","West","Bronze",1946,71,302,1,58.24,58.24,58.24,58.24,302,3,187.11,62.37,118.87,10,0,0,-0.93573264781491,4,239.21,984,302,984,328,0,0,0
1907,58,"M","USA","East","Silver",1960,57,301,1,44.19,44.19,44.19,44.19,301,2,209.86,104.93,165.67,44.19,0,0,-0.916995227225565,8,710.23,1894,301,1894,270.571428571429,0,1,108.59
1912,41,"M","UK","South","Gold",1977,40,154,4,602.74,150.685,229.54,82.62,154,10,1386.43,138.643,229.54,82.62,0,0,-0.993407390315456,21,2320.32,1858,154,1858,92.9,0,0,0
1913,63,"F","UK","East","Silver",1955,62,185,2,74.78,37.39,61.79,12.99,185,5,238.66,47.732,67.8,12.99,0,0,-0.949225691799949,7,392.75,1605,185,1605,267.5,0,0,0
1922,39,"M","UK","South","Bronze",1979,38,343,1,21.1,21.1,21.1,21.1,343,1,21.1,21.1,21.1,21.1,0,0,-0.840637450199203,1,21.1,343,343,343,NA,1,0,0
1926,56,"M","USA","West","Gold",1962,55,283,3,411.79,137.263333333333,189.74,103.11,283,5,693.62,138.724,189.74,103.11,0,0,-0.990379759012963,18,2393.62,1891,283,1891,111.235294117647,0,0,0
1939,51,"F","UK","Central","Gold",1967,50,365,0,0,0,0,0,407,2,228.63,114.315,128.69,99.94,0,0,0,12,1345.67,1729,407,1729,157.181818181818,0,0,0
1948,85,"F","Germany","East","Gold",1933,84,193,1,96.85,96.85,96.85,96.85,193,3,304.92,101.64,137.48,70.59,0,0,-0.960337134357957,18,2591.17,1739,193,1739,102.294117647059,0,0,0
1966,37,"F","USA","East","Bronze",1981,36,365,0,0,0,0,0,411,2,115.13,57.565,84.3,30.83,0,0,0,3,192.15,1047,411,1047,523.5,0,0,0
1969,49,"M","USA","Central","Gold",1969,48,183,3,419.37,139.79,182.55,109.48,183,4,502.18,125.545,182.55,82.81,0,0,-0.99055199943312,12,1451.93,1884,183,1884,171.272727272727,0,0,0
1974,57,"F","UK","South","Bronze",1961,56,268,1,55.99,55.99,55.99,55.99,268,2,131.04,65.52,75.05,55.99,0,0,-0.933322220370062,4,186.22,1823,268,1823,607.666666666667,0,0,0
1977,66,"M","UK","North","Bronze",1952,65,295,1,40.43,40.43,40.43,40.43,295,1,40.43,40.43,40.43,40.43,0,0,-0.90997074049066,6,333.28,1643,295,1643,328.6,0,0,0
2000,51,"F","USA","South","Silver",1967,50,159,1,62.19,62.19,62.19,62.19,159,2,199.84,99.92,137.65,62.19,0,0,-0.939567910560508,8,797.65,1891,159,1891,270.142857142857,0,0,0
2001,57,"M","Canada","North","Bronze",1961,56,180,1,36.87,36.87,36.87,36.87,180,2,52.29,26.145,36.87,15.42,0,0,-0.902128700758503,8,333.15,1898,180,1898,271.142857142857,0,0,0
2008,67,"F","USA","Central","Silver",1951,66,188,1,66.03,66.03,66.03,66.03,188,3,264.16,88.0533333333333,146.47,51.66,0,0,-0.942881622161931,10,983.33,1677,188,1677,186.333333333333,0,0,0
2012,50,"F","Canada","East","Silver",1968,49,221,1,22.76,22.76,22.76,22.76,221,1,22.76,22.76,22.76,22.76,0,0,-0.850523168908819,11,730,1927,221,1927,192.7,0,1,131.01
2022,40,"F","USA","West","Bronze",1978,39,138,1,49.59,49.59,49.59,49.59,138,1,49.59,49.59,49.59,49.59,0,0,-0.925359208807613,2,83.84,1175,138,1175,1175,0,0,0
2027,76,"F","USA","Central","Gold",1942,75,126,3,466.51,155.503333333333,232.88,89,126,3,466.51,155.503333333333,232.88,89,0,0,-0.991498586640029,15,1538.54,1759,126,1759,125.642857142857,0,0,0
2033,57,"M","UK","West","Silver",1961,56,353,2,246.66,123.33,137.76,108.9,353,3,332.43,110.81,137.76,85.77,0,0,-0.984042128780021,12,924.95,1789,353,1789,162.636363636364,0,0,0
2043,23,"F","Canada","South","Gold",1995,22,150,2,179.44,89.72,146,33.44,150,8,914.85,114.35625,172.73,33.44,0,0,-0.978194505015264,21,2579.21,1866,150,1866,93.3,0,0,0
2044,41,"M","USA","Central","Silver",1977,40,283,1,84.69,84.69,84.69,84.69,283,2,121.52,60.76,84.69,36.83,0,0,-0.954899086706506,5,283.21,1708,283,1708,427,0,0,0
2047,72,"F","USA","South","Gold",1946,71,315,1,75.05,75.05,75.05,75.05,315,4,431.55,107.8875,172.07,55.35,0,0,-0.949399114484503,14,1648.66,1745,315,1745,134.230769230769,0,0,0
2052,55,"M","USA","East","Silver",1963,54,365,0,0,0,0,0,384,3,145.94,48.6466666666667,63.23,34.33,0,0,0,7,394.52,1391,384,1391,231.833333333333,0,0,0
2061,41,"F","USA","East","Bronze",1977,40,186,2,144.12,72.06,76.38,67.74,186,2,144.12,72.06,76.38,67.74,0,0,-0.972994869025115,7,367.92,1922,186,1922,320.333333333333,0,0,0
2064,58,"F","UK","East","Bronze",1960,57,365,0,0,0,0,0,397,1,58.16,58.16,58.16,58.16,0,0,0,4,291.88,1855,397,1855,618.333333333333,0,0,0
2074,82,"M","UK","Central","Bronze",1936,81,248,1,23.97,23.97,23.97,23.97,248,3,107.03,35.6766666666667,50.79,23.97,0,0,-0.856989631748302,6,296.86,1933,248,1933,386.6,0,0,0
2084,60,"F","Germany","East","Bronze",1958,59,365,0,0,0,0,0,486,1,79.5,79.5,79.5,79.5,0,0,0,3,205.03,1524,486,1524,762,0,0,0
2086,57,"F","France","North","Silver",1961,56,276,2,114.98,57.49,92.71,22.27,276,3,185.68,61.8933333333333,92.71,22.27,0,0,-0.966380904353673,4,243.62,1559,276,1559,519.666666666667,0,0,0
2087,83,"M","USA","East","Gold",1935,82,349,1,15.67,15.67,15.67,15.67,349,5,496.47,99.294,170.38,15.67,0,0,-0.796644636502288,11,1423.99,1850,349,1850,185,0,1,179.3
2092,56,"F","Germany","South","Gold",1962,55,126,4,525.81,131.4525,165.3,87.28,126,5,620.67,124.134,165.3,87.28,0,0,-0.992450123629226,16,2221.78,1926,126,1926,128.4,0,1,280.3
2099,48,"M","UK","East","Gold",1970,47,335,1,198.74,198.74,198.74,198.74,335,3,482.67,160.89,198.74,131.17,0,0,-0.980270296932031,13,1828.02,1907,335,1907,158.916666666667,0,0,0
2106,77,"M","UK","North","Silver",1941,76,138,1,57.02,57.02,57.02,57.02,138,1,57.02,57.02,57.02,57.02,0,0,-0.934447722058341,7,575.71,1681,138,1681,280.166666666667,0,0,0
2107,66,"F","France","West","Silver",1952,65,148,1,120.26,120.26,120.26,120.26,148,2,153.86,76.93,120.26,33.6,0,0,-0.967809431836472,6,473.17,1893,148,1893,378.6,0,0,0
2111,52,"F","USA","South","Bronze",1966,51,183,2,72.15,36.075,56.22,15.93,183,3,128.5,42.8333333333333,56.35,15.93,0,0,-0.94747209455023,4,185.97,1829,183,1829,609.666666666667,0,0,0
2112,67,"M","UK","Central","Silver",1951,66,365,0,0,0,0,0,463,3,178.25,59.4166666666667,86.88,29.91,0,0,0,9,590.96,1941,463,1941,242.625,0,0,0
2119,36,"M","UK","Central","Silver",1982,35,123,2,157.26,78.63,128.18,29.08,123,3,167.26,55.7533333333333,128.18,10,0,0,-0.975195336723304,8,546.85,1919,123,1919,274.142857142857,0,0,0
2121,83,"M","Canada","South","Gold",1935,82,206,3,300.11,100.036666666667,144.45,28.7,206,8,970.08,121.26,180.58,28.7,0,0,-0.986846864621354,17,1977.51,1799,206,1799,112.4375,0,1,329.81
2122,33,"M","USA","West","Silver",1985,32,233,1,37.48,37.48,37.48,37.48,233,5,339.04,67.808,98.98,37.48,0,0,-0.903567984570878,11,950.74,1745,233,1745,174.5,0,0,0
2123,57,"F","Canada","West","Bronze",1961,56,365,0,0,0,0,0,382,2,70.11,35.055,55.5,14.61,0,0,0,3,85.16,1673,382,1673,836.5,0,0,0
2132,75,"M","USA","South","Gold",1943,74,189,2,278.95,139.475,165.6,113.35,189,5,718.95,143.79,173.82,96.61,0,0,-0.985863226718501,17,2065.88,1848,189,1848,115.5,0,0,0
2145,44,"F","USA","North","Silver",1974,43,311,1,157.83,157.83,157.83,157.83,311,4,365.64,91.41,157.83,48.11,0,0,-0.975282704072175,14,1200.69,1842,311,1842,141.692307692308,0,0,0
2146,44,"F","USA","South","Bronze",1974,43,365,0,0,0,0,0,428,1,74.93,74.93,74.93,74.93,0,0,0,4,207.38,1895,428,1895,631.666666666667,0,0,0
2149,61,"M","Germany","North","Silver",1957,60,365,0,0,0,0,0,450,1,73.82,73.82,73.82,73.82,0,0,0,7,566.44,1843,450,1843,307.166666666667,0,0,0
2161,49,"F","USA","East","Bronze",1969,48,190,1,54.04,54.04,54.04,54.04,190,2,109.41,54.705,55.37,54.04,0,0,-0.931082012405238,6,372.17,1723,190,1723,344.6,0,1,46.53
2167,69,"M","UK","North","Silver",1949,68,359,1,31.41,31.41,31.41,31.41,359,2,73.53,36.765,42.12,31.41,0,0,-0.887037560011296,8,365.67,1846,359,1846,263.714285714286,0,0,0
2173,51,"F","France","North","Silver",1967,50,135,1,39.68,39.68,39.68,39.68,135,3,208.86,69.62,91.41,39.68,0,0,-0.908424908424908,12,932.01,1809,135,1809,164.454545454545,0,1,102.45
2197,51,"F","France","West","Gold",1967,50,169,3,233.2,77.7333333333333,92.85,60.81,169,6,628.92,104.82,149.58,60.81,0,0,-0.983136593591906,20,2626.3,1901,169,1901,100.052631578947,0,1,400.68
2202,39,"M","UK","West","Silver",1979,38,181,1,116.79,116.79,116.79,116.79,181,2,220.84,110.42,116.79,104.05,0,0,-0.966884675883765,6,524.8,1453,181,1453,290.6,0,1,133.27
2205,72,"F","UK","East","Silver",1946,71,356,1,56.63,56.63,56.63,56.63,356,1,56.63,56.63,56.63,56.63,0,0,-0.934026059706416,10,597.1,1910,356,1910,212.222222222222,0,0,0
2215,34,"M","UK","West","Silver",1984,33,222,1,69.12,69.12,69.12,69.12,222,2,163.34,81.67,94.22,69.12,0,0,-0.945295404814004,4,318.41,1439,222,1439,479.666666666667,0,1,124.48
2222,72,"M","Other","East","Silver",1946,71,365,0,0,0,0,0,400,4,309.36,77.34,109.55,32.84,0,0,0,11,823.81,1894,400,1894,189.4,0,0,0
2230,39,"F","USA","Central","Silver",1979,38,125,5,345.47,69.094,142.28,10,125,7,454.16,64.88,142.28,10,0,0,-0.988554096202821,14,1016.68,1756,125,1756,135.076923076923,0,0,0
2232,55,"F","USA","East","Silver",1963,54,274,1,61.69,61.69,61.69,61.69,274,2,135.81,67.905,74.12,61.69,0,0,-0.939107931191962,6,496,1744,274,1744,348.8,0,0,0
2233,53,"M","Canada","South","Bronze",1965,52,272,1,42.82,42.82,42.82,42.82,272,1,42.82,42.82,42.82,42.82,0,0,-0.91456642460487,3,119.68,1857,272,1857,928.5,0,0,0
2236,70,"M","UK","East","Gold",1948,69,315,3,348.54,116.18,155.75,85.29,315,6,579.36,96.56,155.75,15.38,0,0,-0.988653769784989,17,1884.67,1940,315,1940,121.25,0,0,0
2239,81,"F","Other","East","Gold",1937,80,239,1,26.98,26.98,26.98,26.98,239,4,355.45,88.8625,145.37,26.98,0,0,-0.87088444157521,13,1311.18,1777,239,1777,148.083333333333,0,1,332.41
2249,73,"F","USA","East","Gold",1945,72,365,0,0,0,0,0,441,8,1066.77,133.34625,173.13,84.24,0,0,0,17,2209.3,1929,441,1929,120.5625,0,0,0
2253,71,"F","USA","East","Bronze",1947,70,198,1,31.57,31.57,31.57,31.57,198,1,31.57,31.57,31.57,31.57,0,0,-0.887545684565645,1,31.57,198,198,198,NA,1,0,0
2256,66,"F","Canada","Central","Bronze",1952,65,227,1,36.63,36.63,36.63,36.63,227,1,36.63,36.63,36.63,36.63,0,0,-0.901550578390352,3,112.31,1519,227,1519,759.5,0,0,0
2272,34,"F","USA","North","Silver",1984,33,134,2,184.94,92.47,113.6,71.34,134,4,303.84,75.96,113.6,41.6,0,0,-0.978829257965492,9,756.43,1851,134,1851,231.375,0,0,0
2275,47,"M","Canada","Central","Silver",1971,46,167,3,189.13,63.0433333333333,88.92,18.92,167,3,189.13,63.0433333333333,88.92,18.92,0,0,-0.979288562108424,9,711.08,1789,167,1789,223.625,0,0,0
2278,46,"M","USA","North","Bronze",1972,45,305,1,56.1,56.1,56.1,56.1,305,4,138.42,34.605,56.1,10,0,0,-0.933444259567388,7,251.11,1264,305,1264,210.666666666667,0,0,0
2287,70,"F","USA","West","Silver",1948,69,365,0,0,0,0,0,386,2,155.58,77.79,97.08,58.5,0,0,0,7,496.37,1817,386,1817,302.833333333333,0,0,0
2289,32,"F","France","North","Gold",1986,31,163,2,350.7,175.35,201.11,149.59,163,4,568.53,142.1325,201.11,62.11,0,0,-0.988722864392444,19,2515.35,1913,163,1913,106.277777777778,0,1,219.94
2290,75,"M","USA","North","Bronze",1943,74,365,0,0,0,0,0,382,2,105.27,52.635,57.7,47.57,0,0,0,7,250.13,1729,382,1729,288.166666666667,0,0,0
2296,45,"M","UK","West","Gold",1973,44,220,1,54.83,54.83,54.83,54.83,220,5,513.63,102.726,128.47,54.83,0,0,-0.932007479177291,21,2740.7,1920,220,1920,96,0,0,0
2311,34,"M","Other","East","Silver",1984,33,280,2,272.79,136.395,136.7,136.09,280,5,483.17,96.634,136.7,48.07,0,0,-0.985548610860219,15,1409.56,1923,280,1923,137.357142857143,0,0,0
2329,57,"M","USA","North","Silver",1961,56,365,0,0,0,0,0,387,4,382.39,95.5975,146.03,59.99,0,0,0,8,665,1439,387,1439,205.571428571429,0,0,0
